Filename,seq,seq_id,Label,part,seg_Start,seg_End,pF0_mean,pF0_means001,pF0_means002,pF0_means003,pF0_means004,pF0_means005,pF0_means006,pF0_means007,pF0_means008,pF0_means009,pF0_means010,pF0_means011,pF0_means012,pF0_means013,pF0_means014,pF0_means015,pF0_means016,pF0_means017,pF0_means018,pF0_means019,pF0_means020,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF1_means004,pF1_means005,pF1_means006,pF1_means007,pF1_means008,pF1_means009,pF1_means010,pF1_means011,pF1_means012,pF1_means013,pF1_means014,pF1_means015,pF1_means016,pF1_means017,pF1_means018,pF1_means019,pF1_means020,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF2_means004,pF2_means005,pF2_means006,pF2_means007,pF2_means008,pF2_means009,pF2_means010,pF2_means011,pF2_means012,pF2_means013,pF2_means014,pF2_means015,pF2_means016,pF2_means017,pF2_means018,pF2_means019,pF2_means020,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF3_means004,pF3_means005,pF3_means006,pF3_means007,pF3_means008,pF3_means009,pF3_means010,pF3_means011,pF3_means012,pF3_means013,pF3_means014,pF3_means015,pF3_means016,pF3_means017,pF3_means018,pF3_means019,pF3_means020,dur,before,after,word,issue,dur_mod,sentence
karuk-2015-04-18-vs-4_59.mat,iika,162,AH0,V2,833.3710000000002,895.3760000000002,101.688,101.688,101.688,101.688,93.815,93.839,93.965,94.302,95.441,95.538,96.439,99.408,101.574,102.995,104.205,105.085,106.622,108.369,108.818,109.819,110.625,304.527,324.072,342.164,372.048,394.628,392.574,364.978,336.551,315.784,291.508,276.654,272.885,266.186,261.23,262.11400000000003,265.396,269.869,266.939,261.943,268.462,284.28,1163.848,1679.5929999999996,1655.615,1652.335,1632.292,1552.928,1380.523,1227.894,1175.783,1161.414,1119.161,1041.636,933.61,824.962,803.0239999999999,841.927,880.9760000000001,910.785,920.929,891.63,864.6110000000001,2674.196,2423.512,2685.996,2737.693,2686.256,2707.121,2782.201,2788.3740000000007,2749.7140000000004,2803.76,2868.308,2916.506,2832.585,2608.156,2560.925,2552.751,2549.08,2558.131,2569.516,2560.644,2548.057,62.005,K,M,iikam,,62.005,iikam paaxiitichas kunihmarathunanaatih xas vura vaa kaan kunikshaahtih
karuk-2015-04-18-vs-4_60.mat,iika,163,IY1,V1,410.088,550.0,220.247,223.11900000000003,238.275,231.063,229.422,224.107,234.541,243.776,235.868,229.341,223.123,220.49400000000003,220.586,220.704,219.452,216.723,212.802,207.33900000000003,201.058,192.753,183.763,303.839,271.913,273.069,270.55,293.6140000000001,314.308,316.248,333.72,331.321,323.321,311.528,313.569,296.064,302.283,320.629,332.677,327.282,325.011,297.712,284.712,246.371,1925.415,1607.9229999999998,1602.766,1830.622,1656.921,2157.887,1413.02,1667.6570000000004,2256.399,2253.726,2244.9410000000007,2096.4,778.7230000000002,1768.3010000000004,2369.492,2351.005,2353.266,2317.394,2285.729,1575.145,1748.151,3253.742,2166.715,2159.449,2147.075,2864.62,3490.75,2566.702,3315.038,3955.918,3946.96,3641.382,3459.206,2367.743,3458.7870000000007,3949.471,3735.14,3867.266,3587.311,3693.115,3216.558,3381.7209999999995,139.91199999999998,sil,K,iikam,,139.91199999999998,iikam paaxiitichas kunihmarathununaatih xas vura koovura yav kunipmahoonkoonatih
karuk-2015-04-18-vs-4_60.mat,iika,163,K,C,550.0,638.2959999999998,196.786,177.703,173.13299999999995,167.89700000000005,167.655,171.482,179.988,194.353,222.375,223.658,225.931,225.729,225.357,225.175,225.175,225.175,225.175,225.175,225.175,225.175,219.414,413.778,211.364,207.815,219.967,252.984,284.461,282.245,282.459,319.466,539.3530000000002,650.217,566.882,407.442,319.322,461.289,664.428,666.505,658.0210000000002,612.86,403.57,281.533,1753.121,2087.601,1898.669,1776.391,1575.592,1513.789,1586.578,1726.63,1668.005,1731.803,1732.434,1677.036,1744.142,1814.954,1778.564,1779.8670000000004,1755.654,1751.1170000000004,1784.198,1836.504,1854.464,3168.806,3686.753,2843.613,2515.719,2650.04,2705.232,2689.733,2588.936,2490.376,3540.668,3868.477,3354.213,3463.261,3527.358,3607.182,3476.223,3341.6,3300.224,3284.466,3224.7470000000008,3076.835,88.29599999999995,IY1,AH0,iikam,,88.29599999999995,iikam paaxiitichas kunihmarathununaatih xas vura koovura yav kunipmahoonkoonatih
karuk-2015-04-18-vs-4_60.mat,iika,163,AH0,V2,638.2959999999998,701.3839999999999,201.593,219.368,222.61900000000003,219.54,216.433,207.146,201.732,196.094,194.765,193.387,193.043,192.076,192.142,193.639,195.26,198.051,199.602,200.462,200.686,198.841,193.043,341.033,263.694,276.261,301.853,325.753,346.3640000000001,358.86,365.26,371.427,379.098,384.801,385.396,382.953,380.714,378.477,369.409,342.95,315.921,301.742,299.685,309.161,1379.494,1914.819,1993.81,2022.009,1985.764,1928.953,1876.921,1759.7279999999996,1614.38,1469.956,1293.539,1172.4160000000004,1102.826,1069.439,1052.893,1022.061,953.211,872.518,815.4839999999998,775.288,751.962,2298.336,2918.2990000000004,2606.874,2215.723,2028.333,1973.391,1921.663,1905.465,1919.014,2091.338,2329.644,2287.366,2203.399,2218.827,2322.219,2484.6,2509.502,2470.632,2456.38,2460.806,2458.57,63.08799999999997,K,M,iikam,,63.08799999999997,iikam paaxiitichas kunihmarathununaatih xas vura koovura yav kunipmahoonkoonatih
karuk-2015-04-18-vs-4_61.mat,iika,164,IY1,V1,1416.37,1612.2579999999996,178.317,87.46600000000002,152.434,179.145,184.223,188.655,191.764,194.777,197.623,199.785,200.014,199.489,198.565,197.036,194.355,190.538,185.822,181.019,176.33599999999996,173.197,107.687,363.09,351.761,357.19199999999995,363.487,370.908,375.29,379.969,386.256,387.714,388.806,389.232,390.67800000000005,387.606,383.054,373.187,363.798,354.081,347.927,332.0490000000001,311.468,273.809,1476.406,1801.421,1722.818,1703.2579999999996,1740.5,1658.063,1558.95,1527.293,1439.52,1275.975,1276.117,997.58,1023.607,1089.133,1320.0120000000004,1449.0870000000002,1492.305,1588.708,1553.679,1419.669,1889.953,2228.169,2148.78,2134.095,2131.041,2134.905,2115.298,2136.444,2138.498,2139.476,2175.387,2171.543,2163.777,2148.19,2149.125,2191.041,2206.878,2191.002,2200.293,2224.094,2459.208,3211.271,195.88799999999992,IH0,K,iikam,,195.88799999999992,puuhara naa nixuti iikam vura kaan kunihmarathununaatih xas koovura vaa vura yav kunipmahoonkoonatih
karuk-2015-04-18-vs-4_61.mat,iika,164,K,C,1612.2579999999996,1686.588,95.009,83.43700000000003,81.61399999999998,81.748,82.736,82.962,84.271,84.029,83.212,83.243,83.243,83.243,83.243,83.243,83.243,83.243,83.243,83.243,83.243,168.815,169.247,486.024,236.865,231.512,232.945,234.732,227.885,252.164,310.14,341.939,355.409,360.151,387.77,540.133,620.778,630.619,709.327,812.31,860.3710000000002,885.831,849.3430000000002,584.8919999999998,2000.976,2175.752,2197.189,2190.731,1849.361,1630.134,1943.326,2241.268,2212.24,2175.742,2053.948,1896.185,1888.126,1873.375,1816.699,1783.224,1885.399,1939.02,1994.217,2032.675,2217.958,3204.7990000000004,3539.321,3550.9990000000007,3739.812,3102.858,2231.472,2907.897,3313.27,3427.099,3445.713,3155.458,3074.916,3147.897,3156.899000000001,3129.395,3094.362,3072.92,3068.156,3124.484000000001,3217.376,3517.978,74.33000000000015,IY1,AH0,iikam,,74.33000000000015,puuhara naa nixuti iikam vura kaan kunihmarathununaatih xas koovura vaa vura yav kunipmahoonkoonatih
karuk-2015-04-18-vs-4_61.mat,iika,164,AH0,V2,1686.588,1801.0510000000004,192.841,169.975,177.958,183.11,183.886,187.18,189.979,192.896,195.482,197.215,198.111,198.528,198.93400000000003,199.477,199.946,200.277,200.436,199.663,197.843,195.047,190.83900000000003,259.163,218.376,251.622,283.232,294.084,315.822,297.196,259.211,254.874,251.036,257.67400000000004,264.236,262.16200000000003,259.541,247.187,249.07,244.037,237.151,239.612,242.16,253.67,1089.463,1925.349,1814.846,1670.8970000000004,1628.59,1612.563,1423.51,1050.631,1075.332,1029.557,984.105,868.063,720.3810000000002,673.7639999999999,704.956,791.5160000000002,809.211,771.268,747.8910000000002,741.393,744.8439999999998,2496.083,2996.311,2743.441,2613.034,2669.054,2824.9120000000007,2605.856,1759.9160000000004,1659.818,2467.054,2873.48,2834.192,2415.765,2509.192,2480.972,2621.442,2387.362,2297.094,2287.753,2332.931,2380.478,114.4630000000002,K,M,iikam,,114.4630000000002,puuhara naa nixuti iikam vura kaan kunihmarathununaatih xas koovura vaa vura yav kunipmahoonkoonatih
karuk-2015-04-21-vs-5_03.mat,uufi,165,UW1,V1,2598.093,2778.576,162.378,207.522,200.999,188.96400000000003,167.74200000000005,157.112,156.118,155.382,155.641,155.156,155.141,155.075,155.327,155.436,155.17,154.745,154.535,154.16299999999995,154.131,154.213,154.121,396.73800000000006,231.674,253.195,348.125,373.333,435.93300000000005,479.764,458.296,451.62,431.521,413.76,444.922,484.162,400.792,363.25,429.705,438.585,399.654,375.473,381.139,360.149,1034.28,1060.874,774.1210000000002,655.5360000000002,685.5310000000002,916.09,1342.876,975.84,1346.069,1208.921,749.69,1983.365,1788.826,968.817,710.87,952.43,1315.235,925.877,809.337,829.674,820.4780000000002,2573.63,2721.107,2414.528,2068.901,2085.33,2445.279,2864.14,2718.6020000000008,2955.274000000001,2805.938,2476.674,3302.539,3126.867,2442.433,2324.374,2537.618,2627.251,2330.294,2126.83,2497.436,2671.784,180.4829999999997,P,F,papuufich,,180.4829999999997,xas vaa ta nuqakunvar papuufich impaah
karuk-2015-04-21-vs-5_03.mat,uufi,165,F,C,2778.576,2930.936,154.156,153.615,154.029,155.059,156.708,156.966,157.137,156.094,156.35299999999995,154.86,149.85,150.263,150.216,151.263,151.263,151.263,151.263,151.263,151.263,151.263,151.263,817.063,357.869,351.404,392.004,427.035,473.682,776.2710000000002,801.372,851.9889999999998,893.952,923.861,946.835,1006.312,1012.309,1000.503,963.757,943.403,1044.669,1062.867,1084.742,1036.455,1557.8010000000004,886.328,1016.709,1059.919,1099.719,1291.128,1586.526,1687.201,1778.043,1811.789,1826.578,1606.4029999999998,1656.4779999999996,1818.749,1704.016,1655.534,1606.434,1768.5929999999996,1792.0279999999998,1767.931,1719.287,2702.225,2683.7290000000007,2720.383,2786.304,2813.985,2807.493,2795.066,2749.421,2805.066,2870.169000000001,2811.3920000000007,2431.1620000000007,2143.159,2232.456,2443.86,2630.864,2678.036,2865.742,2913.85,2946.937,2922.64,152.36000000000013,UW1,IH0,papuufich,,152.36000000000013,xas vaa ta nuqakunvar papuufich impaah
karuk-2015-04-21-vs-5_03.mat,uufi,165,IH0,V2,2930.936,3063.963,98.953,98.953,91.222,90.834,89.47399999999998,89.21799999999998,89.395,89.133,88.72399999999998,87.414,87.387,87.554,87.494,87.10799999999998,86.762,87.831,88.454,89.156,120.835,171.433,168.449,332.245,543.597,341.035,342.80800000000005,346.288,315.485,339.1869999999999,370.049,362.22,335.935,343.277,344.455,354.666,374.795,328.311,299.491,293.587,272.333,229.633,218.725,253.328,1795.192,1668.631,1694.035,1659.005,1640.115,1661.9,1616.1629999999998,1751.52,1756.727,1910.773,1923.734,1867.751,1877.841,1879.246,1881.227,1876.069,1931.531,1850.139,1819.596,1819.271,1837.205,2415.72,2915.545,2885.269,2602.346,2163.438,2183.466,2131.346,2202.592,2204.446,2225.587,2295.414,2371.105,2408.25,2380.978,2490.7670000000007,2527.058,2475.906,2457.638,2373.478,2402.805,2539.935,133.02700000000004,F,CH,papuufich,,133.02700000000004,xas vaa ta nuqakunvar papuufich impaah
karuk-2015-04-21-vs-5_04.mat,uufi,166,UW1,V1,4057.519,4292.609,166.958,216.362,199.784,176.752,168.524,166.11700000000005,164.769,163.338,161.64,159.7,158.47799999999995,158.989,160.475,161.114,160.385,158.86,157.6,158.16899999999995,160.151,163.157,165.157,372.139,310.916,397.725,362.107,364.42,367.451,348.527,339.994,336.452,337.11300000000006,336.915,334.649,339.827,360.955,366.624,353.089,356.081,351.905,365.007,355.216,717.8380000000002,933.608,1559.09,1051.058,732.654,813.6339999999999,888.565,860.4630000000002,819.4730000000002,813.235,844.836,809.852,831.439,817.7360000000001,851.453,846.9839999999998,833.312,861.78,816.113,862.471,922.846,1777.979,2503.685,2521.649,2505.575,2455.016,2361.212,2374.121,2416.403,2471.769,2362.509,2480.531,2446.434,2507.737,2483.345,2599.608,2600.408,2548.788,2560.76,2512.212,2521.521,2369.386,2962.143,235.09000000000012,P,F,papuufich,,235.09000000000012,xas vaa paqavansa ukuniihka papuufich
karuk-2015-04-21-vs-5_04.mat,uufi,166,F,C,4292.609,4436.809,174.509,154.36,147.789,147.145,147.145,147.145,147.145,177.697,176.515,177.14,178.011,177.953,175.741,173.608,175.391,176.12900000000005,176.457,176.00799999999995,176.554,176.692,209.497,708.0,585.385,725.565,775.061,774.828,706.1210000000002,634.92,593.748,664.802,895.73,729.9110000000002,690.403,711.785,757.1030000000002,952.121,1256.511,697.816,542.804,570.862,562.256,420.317,1482.433,1095.216,1138.546,1204.387,1324.564,1504.257,1607.96,1562.296,1574.6470000000004,1748.4129999999998,1469.188,1414.865,1395.51,1309.063,1685.005,2089.929,1547.099,1430.283,1441.412,1499.432,1632.021,2430.396,2180.82,2206.457000000001,2171.447,1975.087,2082.627,2500.437,2437.812,2130.332000000001,2787.099,2218.556,2202.274,2505.828,2342.97,2726.62,3305.698,2466.224,2411.018,2626.123,2611.232,2772.304,144.19999999999982,UW1,IH0,papuufich,,144.19999999999982,xas vaa paqavansa ukuniihka papuufich
karuk-2015-04-21-vs-5_04.mat,uufi,166,IH0,V2,4436.809,4522.353,216.286,238.988,237.024,231.426,225.678,225.085,222.941,217.943,212.96,211.857,210.83,208.43,210.204,213.166,212.023,209.403,209.201,210.022,207.2,205.792,203.179,322.826,337.0540000000001,321.68,301.819,282.131,276.746,298.4170000000001,340.841,334.022,304.065,277.983,290.289,305.911,313.795,331.385,338.80800000000005,332.9369999999999,330.911,356.765,382.044,394.749,1803.618,1804.96,1503.412,1822.992,1782.159,1788.955,1860.637,1957.399,2019.947,1956.115,1921.806,1896.465,1937.287,1930.52,1846.99,1704.3870000000004,1635.004,1636.7579999999996,1687.932,1694.678,1669.227,2728.981,2926.006,2424.593,2204.492,2447.198,2608.458,2773.996,2920.781,3346.769,2850.492,3290.544000000001,3481.772,2923.669000000001,2431.791,2395.19,2447.241,2551.126,2610.6620000000007,2683.541,2731.823,2709.665,85.54399999999987,F,CH,papuufich,,85.54399999999987,xas vaa paqavansa ukuniihka papuufich
karuk-2015-04-21-vs-5_06.mat,uufi,167,UW1,V1,2663.7209999999995,2879.965,221.728,253.127,241.101,227.043,221.721,220.661,221.138,220.979,220.272,219.044,217.591,215.713,214.52,213.922,213.947,214.788,216.507,219.893,224.022,223.067,216.562,340.1380000000001,294.745,350.449,373.405,361.245,350.176,331.341,321.274,321.54,323.809,332.292,335.592,347.357,361.73,367.295,366.084,350.462,317.473,304.945,360.783,331.67800000000005,868.888,852.94,889.828,857.422,788.7330000000002,761.102,737.1510000000002,756.115,803.475,843.117,881.952,868.572,843.6619999999998,920.11,941.287,968.421,887.578,909.564,926.018,931.971,994.339,2581.773,2442.54,2544.684,2509.826,2437.154,2517.133,2519.027,2555.563,2690.393,2613.934,2596.832000000001,2603.954,2565.295,2634.083,2652.198,2628.755,2622.47,2648.775,2612.7,2744.431,2530.499,216.2440000000006,P,F,papuufich,,216.2440000000006,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam
karuk-2015-04-21-vs-5_06.mat,uufi,167,F,C,2879.965,3018.19,230.009,212.30900000000003,208.326,209.183,236.778,238.297,237.74,237.727,240.532,240.963,241.438,222.446,228.823,236.206,235.979,235.979,235.979,235.979,235.979,227.012,228.776,1045.898,680.573,968.251,985.688,963.759,1009.47,1042.367,995.747,1122.717,1157.474,964.168,1361.4720000000002,1430.245,1575.655,963.687,1349.819,1224.306,570.734,804.415,1410.398,524.191,1757.749,1568.094,1813.754,1819.789,1753.93,1882.437,1847.914,1572.384,1164.672,1687.352,1661.461,1977.711,1979.942,1903.885,1962.477,2059.576,2134.256,1387.381,1676.207,1839.897,1521.469,2926.527,3009.1540000000005,3278.097,3087.18,2921.097,3141.114,3339.653,2748.47,2061.248,2576.503,2671.943,3151.943,3112.68,2981.754000000001,2840.969,3115.739,3115.28,2318.368,2786.593,3608.751,2780.434,138.2249999999999,UW1,IH0,papuufich,,138.2249999999999,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam
karuk-2015-04-21-vs-5_06.mat,uufi,167,IH0,V2,3018.19,3076.905,200.83900000000003,230.646,229.416,231.844,231.658,221.084,214.53,208.046,205.327,203.593,201.676,199.69,195.437,192.443,188.942,186.097,183.139,179.483,175.206,171.50799999999995,168.285,341.449,270.04,278.081,290.288,309.845,334.023,351.339,357.092,356.745,355.266,354.91,357.314,361.904,367.661,372.708,374.466,369.878,362.888,356.28,344.04,325.681,1751.836,1434.006,1569.951,1689.277,1713.591,1738.48,1759.997,1773.333,1783.066,1793.513,1803.845,1805.81,1804.875,1813.649,1822.969,1821.137,1812.61,1801.411,1790.975,1785.174,1785.99,2392.02,2285.6,2161.078,2268.723,2308.538,2326.133,2337.097,2343.258,2351.486,2370.748,2401.212,2424.746,2437.486,2445.624,2459.0660000000007,2482.331,2502.32,2493.456,2459.938,2458.95,2505.4770000000008,58.71500000000015,F,CH,papuufich,,58.71500000000015,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam
karuk-2015-04-21-vs-5_06.mat,ufi,168,UH0,V1,5700.0,5780.0,191.368,184.8,185.759,187.48,190.68,195.443,205.138,198.866,197.274,195.545,193.021,190.481,188.627,187.792,187.189,187.1,187.552,188.479,190.09,191.739,193.082,557.524,951.163,1217.714,1375.2279999999996,1129.9,588.164,839.082,1147.819,224.198,277.48900000000003,298.905,315.648,307.755,287.473,286.21,289.905,295.018,299.816,304.107,309.225,310.962,1694.914,1495.342,1769.121,1988.955,2168.219,1565.521,2021.262,2373.0,1340.26,1298.65,1328.961,1435.819,1468.868,1473.098,1525.132,1594.406,1643.118,1706.727,1775.034,1910.422,1886.172,2595.909,2525.954,2799.914,2968.501,2989.955,2729.296,3000.909,2787.418,2731.27,2693.002,2671.897,2589.541,2495.486,2479.679,2469.237,2462.971,2511.654,2519.53,2356.729,2081.653,2015.907,80.0,P,F,pufichkaam,,80.0,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam
karuk-2015-04-21-vs-5_06.mat,ufi,168,F,C,5780.0,5810.0,192.798,193.738,194.167,194.286,194.211,194.251,194.388,194.479,194.492,194.37,194.326,194.271,193.971,193.61,193.54,193.108,190.954,189.126,188.878,188.393,188.0,295.506,307.627,305.043,302.18,299.302,296.572,294.462,293.8,293.904,293.592,291.069,281.101,262.967,237.889,227.485,265.235,310.703,328.92800000000005,335.876,336.904,332.621,1950.128,1973.193,1981.032,1976.322,1975.368,1973.081,1966.916,1955.732,1942.6,1929.585,1919.135,1915.135,1916.629,1929.266,1957.197,2008.436,2051.257,2016.17,1937.547,1867.081,1827.675,2655.274000000001,2108.294,2378.211,2769.793,2879.2140000000004,2850.501,2819.014,2775.1040000000007,2723.7090000000007,2676.342,2639.48,2616.044,2598.275,2587.498,2583.588,2600.679,2641.85,2704.685,2763.146,2803.004000000001,2830.873,30.0,UH0,IH0,pufichkaam,,30.0,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam
karuk-2015-04-21-vs-5_06.mat,ufi,168,IH0,V2,5810.0,5850.0,265.783,188.156,192.442,230.602,257.266,278.193,278.588,285.206,288.281,287.529,286.551,285.423,280.483,277.862,276.73900000000003,275.986,275.35400000000004,275.399,274.759,271.683,271.849,379.7480000000001,312.693,283.54,294.14,319.721,329.9240000000001,333.422,336.68,345.0440000000001,363.548,392.526,424.068,449.629,463.307,463.886,448.268,413.779,381.586,391.395,417.008,430.834,2012.646,1823.8,1839.16,1865.852,1902.257,1952.85,2008.502,2042.156,2053.13,2060.448,2075.29,2098.193,2120.585,2112.954,2050.705,1979.681,1963.468,1998.605,2057.889,2114.596,2146.509,2875.023,2845.9,2855.2870000000007,2855.9040000000005,2854.59,2857.067,2864.368,2872.62,2875.35,2866.522,2845.896,2829.777,2838.161,2870.115,2902.656,2920.17,2923.325,2916.281,2905.723,2900.379000000001,2901.838,40.0,F,CH,pufichkaam,,40.0,xas uxuti kunish yiim niinamich papuufich xas pooquum xas vura uum pufichkaam
karuk-2015-04-21-vs-5_07.mat,uupii,169,UW1,V1,3621.902,3727.998,135.066,205.213,209.794,213.418,216.393,211.729,204.763,201.444,165.46099999999996,96.54,96.799,96.351,95.772,95.389,94.62,93.667,92.034,89.78299999999999,85.917,83.929,81.561,362.906,860.5139999999999,234.161,250.477,275.837,310.672,314.782,294.494,299.4840000000001,334.264,339.733,344.335,327.7030000000001,317.829,282.043,247.351,496.648,377.158,235.626,187.039,739.503,1170.134,2089.099,1258.481,1005.878,980.086,960.559,910.135,890.944,904.915,913.427,914.489,914.308,913.059,900.762,901.019,777.2330000000002,2101.327,1504.884,855.442,1334.832,1876.827,2662.398,3400.492,2539.469,2560.093,2590.562,2581.339,2579.53,2645.26,2604.918,2452.264,2320.002,2554.047,2367.803,2299.986,2458.659,2432.742,3530.008,3103.015,2519.692,2369.009,2999.41,106.096,sp,P,uupiipha,,106.096,xas vura uum vaa kaan xas uupiipha vura uum keech papuufich uum vura uum maath
karuk-2015-04-21-vs-5_07.mat,uupii,169,P,C,3727.998,3868.07,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,1032.806,312.307,576.776,864.966,1101.853,1292.078,1394.6170000000004,577.007,775.679,1278.649,1295.476,1303.48,1362.7220000000002,1232.799,1152.356,1443.432,406.616,547.477,1144.18,1229.036,1264.769,2129.856,1511.071,1662.984,1727.221,1994.586,2157.459,2555.513,1844.185,1823.75,2404.7870000000007,2660.443,2594.8920000000007,2594.857,2297.298,2097.552,2745.856,1712.52,1773.274,2117.333,2236.634,1995.369,3388.641,2608.029,2813.998,3151.0370000000007,3302.389,3736.751,3902.028,3166.493,3067.103,3681.338,3880.09,3896.889,3805.5290000000014,3568.192,3387.644,3993.865,2965.815,3039.895,3368.47,3415.571,3004.062,140.07200000000014,UW1,IY1,uupiipha,,140.07200000000014,xas vura uum vaa kaan xas uupiipha vura uum keech papuufich uum vura uum maath
karuk-2015-04-21-vs-5_07.mat,uupii,169,IY1,V2,3868.07,4041.133,125.884,213.123,223.047,199.232,198.533,197.195,143.243,105.449,105.701,106.222,106.597,105.967,105.196,104.519,103.86,102.953,100.854,97.207,91.416,84.93799999999997,83.10700000000001,313.115,477.55800000000005,304.9170000000001,344.207,332.347,309.09,301.661,328.1269999999999,319.781,310.295,321.687,318.8,315.211,314.806,310.148,295.471,287.702,289.053,276.937,253.274,225.685,1751.751,1468.233,1296.331,1356.493,1475.933,1630.411,1743.111,1828.84,1886.344,1934.06,1958.633,1995.149,2027.069,2023.383,1962.972,1870.793,1846.465,1749.6170000000004,1643.1,1606.1989999999996,1711.908,2238.919,2568.324,2293.294,2261.857,2187.057,2153.895,2052.934,2155.83,2203.033,2217.0170000000007,2205.99,2234.016,2286.695,2330.5460000000007,2275.765,2239.654,2228.973,2233.0660000000007,2216.865,2228.012,2175.582000000001,173.06299999999962,P,P,uupiipha,,173.06299999999962,xas vura uum vaa kaan xas uupiipha vura uum keech papuufich uum vura uum maath
