,Filename,seq,seq_id,part,issue,dur_mod,dur,Label,timepoint,pF1_means
246,karuk-2011-12-21-vs-4_11.mat,iika,84,V1,,124.15400000000014,124.15400000000014,IY1,1,399.414
247,karuk-2011-12-21-vs-4_11.mat,iika,84,C,,57.46199999999999,57.46199999999999,K,1,289.526
248,karuk-2011-12-21-vs-4_11.mat,iika,84,V2,,73.81699999999991,73.81699999999991,AH0,1,387.969
249,karuk-2011-12-21-vs-4_12.mat,iika,85,V1,,181.80999999999997,181.80999999999997,IY1,1,403.706
250,karuk-2011-12-21-vs-4_12.mat,iika,85,C,,125.27099999999996,125.27099999999996,K,1,341.81699999999995
251,karuk-2011-12-21-vs-4_12.mat,iika,85,V2,,50.96299999999997,50.96299999999997,AH0,1,418.67800000000005
252,karuk-2011-12-21-vs-4_13.mat,iika,86,V1,,179.59199999999996,179.59199999999996,IY1,1,318.381
253,karuk-2011-12-21-vs-4_13.mat,iika,86,C,,104.15899999999986,104.15899999999986,K,1,266.988
254,karuk-2011-12-21-vs-4_13.mat,iika,86,V2,,66.72300000000018,66.72300000000018,AH0,1,322.684
255,karuk-2011-12-21-vs-4_14.mat,iika,87,V1,,194.679,194.679,IY1,1,327.72
256,karuk-2011-12-21-vs-4_14.mat,iika,87,C,,98.65300000000013,98.65300000000013,K,1,239.064
257,karuk-2011-12-21-vs-4_14.mat,iika,87,V2,,60.46699999999999,60.46699999999999,AH0,1,309.28
258,karuk-2011-12-21-vs-4_15.mat,iika,88,V1,,177.41299999999998,177.41299999999998,IY1,1,394.29
259,karuk-2011-12-21-vs-4_15.mat,iika,88,C,,127.89100000000008,127.89100000000008,K,1,342.1
260,karuk-2011-12-21-vs-4_15.mat,iika,88,V2,,83.64399999999999,83.64399999999999,AH0,1,360.903
261,karuk-2011-12-21-vs-4_16.mat,iika,89,V1,,195.57199999999992,195.57199999999992,IY1,1,363.68
262,karuk-2011-12-21-vs-4_16.mat,iika,89,C,,97.81700000000014,97.81700000000014,K,1,313.6140000000001
263,karuk-2011-12-21-vs-4_16.mat,iika,89,V2,,95.12500000000013,95.12500000000013,AH0,1,429.549
264,karuk-2011-12-21-vs-4_18.mat,iika,90,V1,,258.348,258.348,IY1,1,388.158
265,karuk-2011-12-21-vs-4_18.mat,iika,90,C,,152.05899999999997,152.05899999999997,K,1,237.911
266,karuk-2011-12-21-vs-4_18.mat,iika,90,V2,,100.73100000000001,100.73100000000001,AH0,1,477.447
267,karuk-2011-12-21-vs-5_03.mat,iika,91,V1,,282.5880000000002,282.5880000000002,IY1,1,475.397
268,karuk-2011-12-21-vs-5_03.mat,iika,91,C,,200.7060000000001,200.7060000000001,K,1,199.46400000000003
269,karuk-2011-12-21-vs-5_03.mat,iika,91,V2,,118.192,118.192,AH0,1,319.933
270,karuk-2011-12-21-vs-5_05.mat,iika,92,V1,,240.2060000000001,240.2060000000001,IY1,1,453.839
271,karuk-2011-12-21-vs-5_05.mat,iika,92,C,,164.76199999999972,164.76199999999972,K,1,250.405
272,karuk-2011-12-21-vs-5_05.mat,iika,92,V2,,61.87800000000015,61.87800000000015,AH0,1,274.943
273,karuk-2011-12-21-vs-5_20.mat,iika,93,V1,,195.8209999999999,195.8209999999999,IY1,1,301.317
274,karuk-2011-12-21-vs-5_20.mat,iika,93,C,,70.06200000000014,70.06200000000014,K,1,256.788
275,karuk-2011-12-21-vs-5_20.mat,iika,93,V2,,69.37599999999986,69.37599999999986,AH0,1,332.581
276,karuk-2011-12-21-vs-5_21.mat,iika,94,V1,,186.68900000000008,186.68900000000008,IY1,1,336.31699999999995
277,karuk-2011-12-21-vs-5_21.mat,iika,94,C,,69.06899999999996,69.06899999999996,K,1,258.971
278,karuk-2011-12-21-vs-5_21.mat,iika,94,V2,,69.48400000000015,69.48400000000015,AH0,1,404.38
279,karuk-2011-12-21-vs-5_22.mat,iika,95,V1,,190.82999999999996,190.82999999999996,IY1,1,331.577
280,karuk-2011-12-21-vs-5_22.mat,iika,95,C,,102.212,102.212,K,1,283.01
281,karuk-2011-12-21-vs-5_22.mat,iika,95,V2,,55.819999999999936,55.819999999999936,AH0,1,345.402
282,karuk-2011-12-21-vs-5_23.mat,iika,96,V1,,172.86699999999996,172.86699999999996,IY1,1,315.875
283,karuk-2011-12-21-vs-5_23.mat,iika,96,C,,107.56200000000014,107.56200000000014,K,1,291.757
284,karuk-2011-12-21-vs-5_23.mat,iika,96,V2,,48.95699999999989,48.95699999999989,AH0,1,377.301
285,karuk-2011-12-21-vs-5_24.mat,iika,97,V1,beginning cut off,116.6,116.6,IY1,1,280.342
286,karuk-2011-12-21-vs-5_24.mat,iika,97,C,beginning cut off,111.708,111.708,K,1,177.699
287,karuk-2011-12-21-vs-5_24.mat,iika,97,V2,beginning cut off,78.49900000000002,78.49900000000002,AH0,1,359.028
288,karuk-2011-12-21-vs-5_32.mat,iika,98,V1,,227.21600000000007,227.21600000000007,IY1,1,384.879
289,karuk-2011-12-21-vs-5_32.mat,iika,98,C,,153.29499999999985,153.29499999999985,K,1,232.806
290,karuk-2011-12-21-vs-5_32.mat,iika,98,V2,,101.72900000000004,101.72900000000004,AH0,1,242.927
291,karuk-2011-12-21-vs-5_34.mat,iika,99,V1,,227.875,227.875,IY1,1,405.846
292,karuk-2011-12-21-vs-5_34.mat,iika,99,C,,119.26700000000004,119.26700000000004,K,1,243.788
293,karuk-2011-12-21-vs-5_34.mat,iika,99,V2,,82.91799999999989,82.91799999999989,AH0,1,364.173
294,karuk-2011-12-21-vs-5_61.mat,ika,100,V1,,82.22299999999996,82.22299999999996,IH0,1,514.3
295,karuk-2011-12-21-vs-5_61.mat,ika,100,C,,101.98299999999996,101.98299999999996,K,1,357.199
296,karuk-2011-12-21-vs-5_61.mat,ika,100,V2,,69.57900000000018,69.57900000000018,AH0,1,386.222
297,karuk-2011-12-21-vs-7_01.mat,iika,101,V1,,273.42400000000004,273.42400000000004,IY1,1,467.788
298,karuk-2011-12-21-vs-7_01.mat,iika,101,C,,130.55400000000031,130.55400000000031,K,1,236.808
299,karuk-2011-12-21-vs-7_01.mat,iika,101,V2,,115.42199999999978,115.42199999999978,AH0,1,314.353
300,karuk-2011-12-21-vs-7_03.mat,iika,102,V1,,212.492,212.492,IY1,1,318.73
301,karuk-2011-12-21-vs-7_03.mat,iika,102,C,,84.05799999999998,84.05799999999998,K,1,270.019
302,karuk-2011-12-21-vs-7_03.mat,iika,102,V2,,79.4380000000001,79.4380000000001,AH0,1,324.891
303,karuk-2011-12-21-vs-7_04.mat,iika,103,V1,,188.398,188.398,IY1,1,339.454
304,karuk-2011-12-21-vs-7_04.mat,iika,103,C,,75.98100000000001,75.98100000000001,K,1,311.082
305,karuk-2011-12-21-vs-7_04.mat,iika,103,V2,,53.25599999999986,53.25599999999986,AH0,1,342.825
306,karuk-2011-12-21-vs-7_05.mat,iika,104,V1,,218.13900000000007,218.13900000000007,IY1,1,351.57199999999995
307,karuk-2011-12-21-vs-7_05.mat,iika,104,C,,99.17000000000007,99.17000000000007,K,1,317.533
308,karuk-2011-12-21-vs-7_05.mat,iika,104,V2,,49.91299999999978,49.91299999999978,AH0,1,385.975
309,karuk-2011-12-21-vs-7_06.mat,iika,105,V1,,207.54300000000006,207.54300000000006,IY1,1,334.56699999999995
310,karuk-2011-12-21-vs-7_06.mat,iika,105,C,,85.31099999999992,85.31099999999992,K,1,251.621
311,karuk-2011-12-21-vs-7_06.mat,iika,105,V2,,75.3509999999999,75.3509999999999,AH0,1,327.501
312,karuk-2011-12-21-vs-7_07.mat,iika,106,V1,,289.819,289.819,IY1,1,345.376
313,karuk-2011-12-21-vs-7_07.mat,iika,106,C,,85.69100000000003,85.69100000000003,K,1,317.346
314,karuk-2011-12-21-vs-7_07.mat,iika,106,V2,,70.6289999999999,70.6289999999999,AH0,1,329.446
315,karuk-2011-12-21-vs-7_09.mat,upi,107,V1,,84.99200000000019,84.99200000000019,UH0,1,288.226
316,karuk-2011-12-21-vs-7_09.mat,upi,107,C,,205.82699999999974,205.82699999999974,P,1,293.812
317,karuk-2011-12-21-vs-7_09.mat,upi,107,V2,,41.97199999999997,41.97199999999997,IH0,1,307.8540000000001
318,karuk-2011-12-21-vs-8_52.mat,ikuu,108,V1,,51.61699999999996,51.61699999999996,IH0,1,341.093
319,karuk-2011-12-21-vs-8_52.mat,ikuu,108,C,,166.09599999999992,166.09599999999992,K,1,281.925
320,karuk-2011-12-21-vs-8_52.mat,ikuu,108,V2,,191.42100000000005,191.42100000000005,UW1,1,288.596
321,karuk-2011-12-21-vs-8_57.mat,iika,109,V1,,170.13700000000006,170.13700000000006,IY1,1,346.673
322,karuk-2011-12-21-vs-8_57.mat,iika,109,C,,97.187,97.187,K,1,304.973
323,karuk-2011-12-21-vs-8_57.mat,iika,109,V2,,99.54199999999993,99.54199999999993,AH0,1,346.342
324,karuk-2011-12-21-vs-8_58.mat,iika,110,V1,,176.6789999999999,176.6789999999999,IY1,1,372.83
325,karuk-2011-12-21-vs-8_58.mat,iika,110,C,,104.74,104.74,K,1,352.901
326,karuk-2011-12-21-vs-8_58.mat,iika,110,V2,,69.72100000000023,69.72100000000023,AH0,1,328.029
327,karuk-2011-12-21-vs-8_59.mat,iika,111,V1,,172.63,172.63,IY1,1,289.134
328,karuk-2011-12-21-vs-8_59.mat,iika,111,C,,53.66500000000002,53.66500000000002,K,1,276.372
329,karuk-2011-12-21-vs-8_59.mat,iika,111,V2,,68.17499999999995,68.17499999999995,AH0,1,305.28
330,karuk-2011-12-21-vs-8_61.mat,iika,112,V1,,173.46599999999995,173.46599999999995,IY1,1,287.974
331,karuk-2011-12-21-vs-8_61.mat,iika,112,C,,102.49300000000004,102.49300000000004,K,1,218.772
332,karuk-2011-12-21-vs-8_61.mat,iika,112,V2,,49.149999999999984,49.149999999999984,AH0,1,351.2
333,karuk-2011-12-21-vs-8_62.mat,iika,113,V1,,181.582,181.582,IY1,1,370.828
334,karuk-2011-12-21-vs-8_62.mat,iika,113,C,,84.23200000000007,84.23200000000007,K,1,365.616
335,karuk-2011-12-21-vs-8_62.mat,iika,113,V2,,60.979999999999905,60.979999999999905,AH0,1,323.087
336,karuk-2011-12-21-vs-8_63.mat,iika,114,V1,,234.73800000000008,234.73800000000008,IY1,1,340.289
337,karuk-2011-12-21-vs-8_63.mat,iika,114,C,,119.79399999999987,119.79399999999987,K,1,279.558
338,karuk-2011-12-21-vs-8_63.mat,iika,114,V2,,106.25600000000007,106.25600000000007,AH0,1,407.628
339,karuk-2011-12-21-vs-8_64.mat,iika,115,V1,,240.75399999999993,240.75399999999993,IY1,1,309.611
340,karuk-2011-12-21-vs-8_64.mat,iika,115,C,,113.99,113.99,K,1,296.906
341,karuk-2011-12-21-vs-8_64.mat,iika,115,V2,,92.47400000000015,92.47400000000015,AH0,1,370.189
342,karuk-2012-03-30-vs-3_01.mat,upi,116,V1,,59.18399999999997,59.18399999999997,UH0,1,289.34
343,karuk-2012-03-30-vs-3_01.mat,upi,116,C,,112.187,112.187,P,1,268.35900000000004
344,karuk-2012-03-30-vs-3_01.mat,upi,116,V2,,193.55199999999994,193.55199999999994,IH0,1,314.663
345,karuk-2012-03-30-vs-3_02.mat,ika,117,V1,,95.14399999999999,95.14399999999999,IH0,1,363.913
346,karuk-2012-03-30-vs-3_02.mat,ika,117,C,,111.7539999999999,111.7539999999999,K,1,324.494
347,karuk-2012-03-30-vs-3_02.mat,ika,117,V2,,79.64200000000028,79.64200000000028,AH0,1,415.69
348,karuk-2012-03-30-vs-3_04.mat,ika,118,V1,,92.19599999999993,92.19599999999993,IH0,1,387.175
349,karuk-2012-03-30-vs-3_04.mat,ika,118,C,,87.65699999999994,87.65699999999994,K,1,370.96
350,karuk-2012-03-30-vs-3_04.mat,ika,118,V2,,110.00500000000014,110.00500000000014,AH0,1,412.491
351,karuk-2012-03-31-vs-2a_01.mat,iku,119,V1,,78.63499999999998,78.63499999999998,IH0,1,261.46
352,karuk-2012-03-31-vs-2a_01.mat,iku,119,C,,120.88799999999992,120.88799999999992,K,1,294.789
353,karuk-2012-03-31-vs-2a_01.mat,iku,119,V2,,81.91200000000003,81.91200000000003,UH0,1,304.37
354,karuk-2012-03-31-vs-2a_02.mat,iku,120,V1,,67.42099999999994,67.42099999999994,IH0,1,364.416
355,karuk-2012-03-31-vs-2a_02.mat,iku,120,C,,112.37900000000002,112.37900000000002,K,1,367.263
356,karuk-2012-03-31-vs-2a_02.mat,iku,120,V2,,96.02499999999998,96.02499999999998,UH0,1,316.28
357,karuk-2012-03-31-vs-2a_03.mat,iku,121,V1,,68.13999999999999,68.13999999999999,IH0,1,415.888
358,karuk-2012-03-31-vs-2a_03.mat,iku,121,C,,76.87900000000012,76.87900000000012,K,1,319.218
359,karuk-2012-03-31-vs-2a_03.mat,iku,121,V2,,63.121999999999964,63.121999999999964,UH0,1,274.923
360,karuk-2012-03-31-vs-2a_04.mat,iku,122,V1,,56.703000000000095,56.703000000000095,IH0,1,364.014
361,karuk-2012-03-31-vs-2a_04.mat,iku,122,C,,105.12199999999984,105.12199999999984,K,1,327.8040000000001
362,karuk-2012-03-31-vs-2a_04.mat,iku,122,V2,,52.60500000000002,52.60500000000002,UH0,1,268.976
363,karuk-2012-03-31-vs-2a_05.mat,iku,123,V1,,54.036000000000065,54.036000000000065,IH0,1,358.36800000000005
364,karuk-2012-03-31-vs-2a_05.mat,iku,123,C,,85.70199999999993,85.70199999999993,K,1,311.103
365,karuk-2012-03-31-vs-2a_05.mat,iku,123,V2,,73.26300000000003,73.26300000000003,UH0,1,295.593
366,karuk-2012-03-31-vs-2a_06.mat,iku,124,V1,,63.77300000000002,63.77300000000002,IH0,1,357.423
367,karuk-2012-03-31-vs-2a_06.mat,iku,124,C,,90.71500000000003,90.71500000000003,K,1,287.126
368,karuk-2012-03-31-vs-2a_06.mat,iku,124,V2,,76.94699999999989,76.94699999999989,UH0,1,304.738
369,karuk-2012-03-31-vs-2a_07.mat,iku,125,V1,,71.24900000000002,71.24900000000002,IH0,1,370.484
370,karuk-2012-03-31-vs-2a_07.mat,iku,125,C,,87.12300000000003,87.12300000000003,K,1,271.29
371,karuk-2012-03-31-vs-2a_07.mat,iku,125,V2,,79.35399999999981,79.35399999999981,UH0,1,319.154
372,karuk-2012-03-31-vs-2a_08.mat,iku,126,V1,,76.32900000000002,76.32900000000002,IH0,1,367.727
373,karuk-2012-03-31-vs-2a_08.mat,iku,126,C,,110.36399999999992,110.36399999999992,K,1,316.451
374,karuk-2012-03-31-vs-2a_08.mat,iku,126,V2,,76.31400000000008,76.31400000000008,UH0,1,285.69
375,karuk-2012-03-31-vs-2a_09.mat,iku,127,V1,,53.17700000000002,53.17700000000002,IH0,1,340.621
376,karuk-2012-03-31-vs-2a_09.mat,iku,127,C,,106.56799999999993,106.56799999999993,K,1,322.7290000000001
377,karuk-2012-03-31-vs-2a_09.mat,iku,127,V2,,91.12099999999998,91.12099999999998,UH0,1,334.191
378,karuk-2012-03-31-vs-2a_11.mat,iku,128,V1,,56.053000000000104,56.053000000000104,IH0,1,314.467
379,karuk-2012-03-31-vs-2a_11.mat,iku,128,C,,87.899,87.899,K,1,285.812
380,karuk-2012-03-31-vs-2a_11.mat,iku,128,V2,,87.53499999999997,87.53499999999997,UH0,1,297.798
381,karuk-2012-03-31-vs-2b_01.mat,uxi,129,V1,V1 absent,0.0,22.203999999999837,UH0,1,252.16
382,karuk-2012-03-31-vs-2b_01.mat,uxi,129,C,V1 absent,110.98800000000006,110.98800000000006,HH,1,250.179
383,karuk-2012-03-31-vs-2b_01.mat,uxi,129,V2,V1 absent,87.26099999999997,87.26099999999997,IH0,1,354.499
384,karuk-2012-03-31-vs-2b_03.mat,uxi,130,V1,,79.85900000000015,79.85900000000015,UH0,1,260.515
385,karuk-2012-03-31-vs-2b_03.mat,uxi,130,C,,67.3209999999999,67.3209999999999,HH,1,312.164
386,karuk-2012-03-31-vs-2b_03.mat,uxi,130,V2,,94.06699999999991,94.06699999999991,IH0,1,312.176
387,karuk-2012-03-31-vs-2b_07.mat,uxi,131,V1,,37.348999999999926,37.348999999999926,UH0,1,365.612
388,karuk-2012-03-31-vs-2b_07.mat,uxi,131,C,,156.86199999999997,156.86199999999997,HH,1,391.032
389,karuk-2012-03-31-vs-2b_07.mat,uxi,131,V2,,79.16500000000008,79.16500000000008,IH0,1,375.208
390,karuk-2012-03-31-vs-2b_08.mat,uxi,132,V1,,29.63499999999999,29.63499999999999,UH0,1,278.62
391,karuk-2012-03-31-vs-2b_08.mat,uxi,132,C,,91.20700000000001,91.20700000000001,HH,1,783.308
392,karuk-2012-03-31-vs-2b_08.mat,uxi,132,V2,,72.47500000000002,72.47500000000002,IH0,1,381.518
393,karuk-2012-03-31-vs-2b_09.mat,uxi,133,V1,V1 absent?,0.0,12.270999999999956,UH0,1,1239.441
394,karuk-2012-03-31-vs-2b_09.mat,uxi,133,C,V1 absent?,107.10600000000001,107.10600000000001,HH,1,749.336
395,karuk-2012-03-31-vs-2b_09.mat,uxi,133,V2,V1 absent?,91.90300000000002,91.90300000000002,IH0,1,384.182
396,karuk-2012-03-31-vs-2b_10.mat,uxi,134,V1,V1 absent,0.0,32.728000000000065,UH0,1,946.925
397,karuk-2012-03-31-vs-2b_10.mat,uxi,134,C,V1 absent,67.96499999999997,67.96499999999997,HH,1,1045.147
398,karuk-2012-03-31-vs-2b_10.mat,uxi,134,V2,V1 absent,61.201999999999934,61.201999999999934,IH0,1,261.008
399,karuk-2012-10-20-vs-4_A_21.mat,upi,135,V1,,28.964000000000173,28.964000000000173,UH0,1,1523.263
400,karuk-2012-10-20-vs-4_A_21.mat,upi,135,C,,107.92899999999986,107.92899999999986,P,1,376.594
401,karuk-2012-10-20-vs-4_A_21.mat,upi,135,V2,,162.06700000000023,162.06700000000023,IH0,1,356.4480000000001
402,karuk-2012-10-20-vs-4_A_33.mat,iku,136,V1,,58.981,58.981,IH0,1,388.7480000000001
403,karuk-2012-10-20-vs-4_A_33.mat,iku,136,C,,111.96799999999985,111.96799999999985,K,1,298.732
404,karuk-2012-10-20-vs-4_A_33.mat,iku,136,V2,,47.910000000000075,47.910000000000075,UH0,1,349.032
405,karuk-2012-10-20-vs-4_A_36.mat,iku,137,V1,,46.83499999999992,46.83499999999992,IH0,1,350.345
406,karuk-2012-10-20-vs-4_A_36.mat,iku,137,C,,92.986,92.986,K,1,302.646
407,karuk-2012-10-20-vs-4_A_36.mat,iku,137,V2,,41.5010000000001,41.5010000000001,UH0,1,265.265
408,karuk-2012-10-20-vs-4_A_39.mat,iku,138,V1,,40.636000000000074,40.636000000000074,IH0,1,259.158
409,karuk-2012-10-20-vs-4_A_39.mat,iku,138,C,,84.98999999999995,84.98999999999995,K,1,198.275
410,karuk-2012-10-20-vs-4_A_39.mat,iku,138,V2,,36.565000000000055,36.565000000000055,UH0,1,250.777
411,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,V1,,92.92599999999992,92.92599999999992,UH0,1,342.571
412,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,C,,275.5210000000002,275.5210000000002,F,1,624.336
413,karuk-2012-10-20-vs-4_C_11.mat,ufi,139,V2,,48.79199999999968,48.79199999999968,IH0,1,346.369
414,karuk-2012-10-20-vs-4_C_42.mat,iika,140,V1,,142.95500000000004,142.95500000000004,IY1,1,392.645
415,karuk-2012-10-20-vs-4_C_42.mat,iika,140,C,,86.06399999999996,86.06399999999996,K,1,323.954
416,karuk-2012-10-20-vs-4_C_42.mat,iika,140,V2,,63.950000000000045,63.950000000000045,AH0,1,362.883
417,karuk-2012-10-20-vs-4_D_09.mat,iika,141,V1,,128.45000000000005,128.45000000000005,IY1,1,252.919
418,karuk-2012-10-20-vs-4_D_09.mat,iika,141,C,,152.59399999999994,152.59399999999994,K,1,216.874
419,karuk-2012-10-20-vs-4_D_09.mat,iika,141,V2,,116.70899999999996,116.70899999999996,AH0,1,376.325
420,karuk-2012-10-20-vs-4_D_10.mat,iika,142,V1,,133.33100000000002,133.33100000000002,IY1,1,263.808
421,karuk-2012-10-20-vs-4_D_10.mat,iika,142,C,,152.53499999999985,152.53499999999985,K,1,264.341
422,karuk-2012-10-20-vs-4_D_10.mat,iika,142,V2,,95.69500000000004,95.69500000000004,AH0,1,396.95
423,karuk-2012-10-20-vs-4_D_14.mat,ika,143,V1,,40.97,40.97,IH0,1,278.422
424,karuk-2012-10-20-vs-4_D_14.mat,ika,143,C,,124.41799999999996,124.41799999999996,K,1,292.002
425,karuk-2012-10-20-vs-4_D_14.mat,ika,143,V2,,97.99800000000003,97.99800000000003,AH0,1,389.132
426,karuk-2012-10-20-vs-4_D_21.mat,iku,144,V1,,56.70299999999998,56.70299999999998,IH0,1,314.249
427,karuk-2012-10-20-vs-4_D_21.mat,iku,144,C,,94.65200000000004,94.65200000000004,K,1,277.376
428,karuk-2012-10-20-vs-4_D_21.mat,iku,144,V2,,83.23399999999992,83.23399999999992,UH0,1,250.548
429,karuk-2012-10-20-vs-4_D_50.mat,iku,145,V1,,35.714999999999684,35.714999999999684,IH0,1,305.374
430,karuk-2012-10-20-vs-4_D_50.mat,iku,145,C,,110.13799999999992,110.13799999999992,K,1,283.694
431,karuk-2012-10-20-vs-4_D_50.mat,iku,145,V2,,71.91900000000078,71.91900000000078,UH0,1,294.091
432,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,V1,,52.82600000000014,52.82600000000014,UH0,1,413.64
433,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,C,,233.857,233.857,HH,1,358.875
434,karuk-2013-01-27-vs-1_C_03.mat,uxi,146,V2,,141.09799999999996,141.09799999999996,IH0,1,368.54
435,karuk-2013-01-27-vs-1_C_07.mat,ika,147,V1,,186.7939999999999,186.7939999999999,IH0,1,422.671
436,karuk-2013-01-27-vs-1_C_07.mat,ika,147,C,,227.3280000000002,227.3280000000002,K,1,328.395
437,karuk-2013-01-27-vs-1_C_07.mat,ika,147,V2,,75.56900000000019,75.56900000000019,AH0,1,280.61400000000003
438,karuk-2013-10-27-vs-2_25.mat,ufi,148,V1,,54.15699999999998,54.15699999999998,UH0,1,393.406
439,karuk-2013-10-27-vs-2_25.mat,ufi,148,C,,161.278,161.278,F,1,315.547
440,karuk-2013-10-27-vs-2_25.mat,ufi,148,V2,,116.375,116.375,IH0,1,373.894
441,karuk-2013-10-27-vs-2_26.mat,ufi,149,V1,,144.5500000000001,144.5500000000001,UH0,1,327.632
442,karuk-2013-10-27-vs-2_26.mat,ufi,149,C,,163.70899999999997,163.70899999999997,F,1,1083.121
443,karuk-2013-10-27-vs-2_26.mat,ufi,149,V2,,85.89200000000005,85.89200000000005,IH0,1,398.56
444,karuk-2013-10-27-vs-2_28.mat,iika,150,V1,,152.22599999999994,152.22599999999994,IY1,1,453.796
445,karuk-2013-10-27-vs-2_28.mat,iika,150,C,,134.543,134.543,K,1,287.555
446,karuk-2013-10-27-vs-2_28.mat,iika,150,V2,,51.601000000000106,51.601000000000106,AH0,1,398.8130000000001
447,karuk-2015-04-18-vs-4_07.mat,uxi,151,V1,V1 absent,0.0,3.871000000000095,UH0,1,535.993
448,karuk-2015-04-18-vs-4_07.mat,uxi,151,C,V1 absent,131.39400000000023,131.39400000000023,HH,1,509.01
449,karuk-2015-04-18-vs-4_07.mat,uxi,151,V2,V1 absent,57.72399999999924,57.72399999999924,IH0,1,288.568
450,karuk-2015-04-18-vs-4_12.mat,upi,152,V1,,53.78099999999995,53.78099999999995,UH0,1,285.694
451,karuk-2015-04-18-vs-4_12.mat,upi,152,C,,119.93000000000006,119.93000000000006,P,1,235.36900000000003
452,karuk-2015-04-18-vs-4_12.mat,upi,152,V2,,96.93000000000006,96.93000000000006,IH0,1,292.108
453,karuk-2015-04-18-vs-4_13.mat,upi,153,V1,,38.619000000000035,38.619000000000035,UH0,1,272.11
454,karuk-2015-04-18-vs-4_13.mat,upi,153,C,,144.747,144.747,P,1,518.876
455,karuk-2015-04-18-vs-4_13.mat,upi,153,V2,,92.62599999999998,92.62599999999998,IH0,1,306.915
456,karuk-2015-04-18-vs-4_14.mat,uxi,154,V1,,79.01699999999983,79.01699999999983,UH0,1,204.909
457,karuk-2015-04-18-vs-4_14.mat,uxi,154,C,,104.57500000000003,104.57500000000003,HH,1,908.496
458,karuk-2015-04-18-vs-4_14.mat,uxi,154,V2,,90.53100000000019,90.53100000000019,IH0,1,337.1930000000001
459,karuk-2015-04-18-vs-4_16.mat,uxi,155,V1,,67.49599999999987,67.49599999999987,UH0,1,286.4240000000001
460,karuk-2015-04-18-vs-4_16.mat,uxi,155,C,,294.3980000000006,294.3980000000006,HH,1,653.1
461,karuk-2015-04-18-vs-4_16.mat,uxi,155,V2,,106.13599999999953,106.13599999999953,IH0,1,346.087
462,karuk-2015-04-18-vs-4_17.mat,uxi,156,V1,,68.46699999999987,68.46699999999987,UH0,1,332.8180000000001
463,karuk-2015-04-18-vs-4_17.mat,uxi,156,C,,109.663,109.663,HH,1,703.8760000000002
464,karuk-2015-04-18-vs-4_17.mat,uxi,156,V2,,72.64700000000015,72.64700000000015,IH0,1,393.674
465,karuk-2015-04-18-vs-4_23.mat,uxi,157,V1,V1 absent,0.0,67.32500000000027,UH0,1,628.184
466,karuk-2015-04-18-vs-4_23.mat,uxi,157,C,V1 absent,129.2249999999999,129.2249999999999,HH,1,1040.879
467,karuk-2015-04-18-vs-4_23.mat,uxi,157,V2,V1 absent,102.73799999999984,102.73799999999984,IH0,1,292.257
468,karuk-2015-04-18-vs-4_32.mat,upi,158,V1,,134.19900000000007,134.19900000000007,UH0,1,279.846
469,karuk-2015-04-18-vs-4_32.mat,upi,158,C,,146.9179999999999,146.9179999999999,P,1,306.001
470,karuk-2015-04-18-vs-4_32.mat,upi,158,V2,,92.85500000000002,92.85500000000002,IH0,1,267.616
471,karuk-2015-04-18-vs-4_38.mat,ika,159,V1,,46.23099999999989,46.23099999999989,IH0,1,394.0
472,karuk-2015-04-18-vs-4_38.mat,ika,159,C,,115.12600000000008,115.12600000000008,K,1,242.291
473,karuk-2015-04-18-vs-4_38.mat,ika,159,V2,,102.20999999999992,102.20999999999992,AH0,1,522.798
474,karuk-2015-04-18-vs-4_40.mat,uxi,160,V1,V1 absent,0.0,4.395999999999958,UH0,1,551.749
475,karuk-2015-04-18-vs-4_40.mat,uxi,160,C,V1 absent,115.39100000000008,115.39100000000008,HH,1,574.382
476,karuk-2015-04-18-vs-4_40.mat,uxi,160,V2,V1 absent,88.10399999999981,88.10399999999981,IH0,1,403.567
477,karuk-2015-04-18-vs-4_41.mat,uxi,161,V1,V1 absent,0.0,34.37299999999999,UH0,1,683.322
478,karuk-2015-04-18-vs-4_41.mat,uxi,161,C,V1 absent,96.69400000000002,96.69400000000002,HH,1,653.345
479,karuk-2015-04-18-vs-4_41.mat,uxi,161,V2,V1 absent,71.49199999999995,71.49199999999995,IH0,1,319.089
480,karuk-2015-04-18-vs-4_59.mat,iika,162,V1,,145.03599999999994,145.03599999999994,IY1,1,378.93
481,karuk-2015-04-18-vs-4_59.mat,iika,162,C,,123.29200000000013,123.29200000000013,K,1,292.965
482,karuk-2015-04-18-vs-4_59.mat,iika,162,V2,,62.005,62.005,AH0,1,324.072
483,karuk-2015-04-18-vs-4_60.mat,iika,163,V1,,139.91199999999998,139.91199999999998,IY1,1,271.913
484,karuk-2015-04-18-vs-4_60.mat,iika,163,C,,88.29599999999995,88.29599999999995,K,1,211.364
485,karuk-2015-04-18-vs-4_60.mat,iika,163,V2,,63.08799999999997,63.08799999999997,AH0,1,263.694
486,karuk-2015-04-18-vs-4_61.mat,iika,164,V1,,195.88799999999992,195.88799999999992,IY1,1,351.761
