Filename	Label	seg_Start	seg_End	pF0_mean	pF0_means001	pF0_means002	pF0_means003	pF0_means004	pF0_means005	pF1_mean	pF1_means001	pF1_means002	pF1_means003	pF1_means004	pF1_means005	pF2_mean	pF2_means001	pF2_means002	pF2_means003	pF2_means004	pF2_means005	pF3_mean	pF3_means001	pF3_means002	pF3_means003	pF3_means004	pF3_means005	
karuk-2010-07-23-ag-vs-4_36.mat	"F"	1011.716	1144.960	188.715	188.715	188.715	188.715	188.715	188.715	1079.281	1073.222	1117.429	1058.837	1017.184	1124.225	1706.952	1708.876	1614.334	1645.359	1521.924	2026.478	2739.871	2591.534	2772.406	2620.099	2404.816	3291.406	
karuk-2010-07-23-ag-vs-4_36.mat	"IH0"	1144.960	1264.640	177.483	184.284	172.242	175.752	176.703	178.133	354.629	309.098	362.667	384.562	368.303	350.755	1589.979	1290.414	1351.408	1711.198	1804.425	1792.218	2527.370	2571.514	2405.594	2416.008	2488.208	2747.297	
karuk-2010-07-23-ag-vs-4_36.mat	"CH"	1264.640	1350.000	177.820	175.906	177.166	180.223	180.357	180.357	468.251	343.617	367.411	383.261	408.310	823.534	2215.560	1999.910	2215.157	2256.925	2377.121	2238.489	3008.506	2900.288	2937.139	2930.849	3236.886	3035.160	
karuk-2010-07-23-ag-vs-4_36.mat	"T"	1350.000	1420.000	0	0	0	0	0	0	1374.301	1891.379	1523.169	1740.990	1412.922	307.629	2385.087	2754.461	2683.118	2509.225	2337.563	1650.901	3669.394	4179.028	4180.652	3851.812	3597.218	2561.674	
karuk-2010-07-23-ag-vs-4_36.mat	"IY1"	1420.000	1560.000	83.048	77.531	74.313	71.567	71.340	115.315	329.269	333.739	343.523	344.693	320.031	304.891	2016.399	1986.034	2061.851	2057.859	1999.977	1978.682	2658.467	2556.861	2574.689	2626.580	2584.115	2939.618	
karuk-2010-07-23-ag-vs-4_36.mat	"SH"	1560.000	1740.000	143.938	143.389	144.852	144.852	144.852	144.852	1066.110	291.705	1591.607	1337.806	1266.424	802.199	2544.544	2038.737	2741.742	2648.297	2797.127	2469.646	3558.491	3091.069	3715.970	3768.674	3778.894	3397.615	
karuk-2010-07-23-ag-vs-4_36.mat	"N"	1740.000	2120.000	144.031	166.713	142.791	140.769	137.293	138.595	297.802	318.151	296.336	285.583	278.707	309.747	1246.406	1329.080	1109.349	1125.712	1263.650	1402.823	2508.265	2713.820	2437.613	2512.897	2453.817	2410.871	
karuk-2010-07-23-ag-vs-4_36.mat	"UH0"	2120.000	2320.000	118.769	132.205	95.781	95.781	95.781	95.781	574.353	375.825	392.311	491.403	692.766	924.700	1911.763	1779.471	1701.835	1937.800	1972.441	2151.862	2745.844	2272.853	2289.211	2917.685	3111.069	3169.029	
karuk-2010-07-23-ag-vs-4_36.mat	"M"	2320.000	2400.000	196.959	196.959	180.037	181.845	199.635	222.991	334.306	439.293	395.466	336.535	258.740	237.673	1539.652	2305.388	2079.918	1085.955	899.320	1250.783	2813.107	2996.857	3386.638	2453.914	2422.474	2750.568	
karuk-2010-07-23-ag-vs-4_36.mat	"N"	2400.000	2700.000	163.728	189.248	184.937	149.636	146.011	148.640	283.158	264.054	267.080	290.771	295.159	299.039	1052.596	1165.498	875.676	994.375	1020.482	1214.796	2450.228	2533.014	2490.259	2393.894	2418.259	2412.050	
karuk-2010-07-23-ag-vs-4_36.mat	"IH0"	2700.000	2800.000	159.748	153.801	156.744	161.579	164.560	162.255	393.565	327.081	345.899	370.342	399.532	521.261	1939.699	1696.307	1882.906	1992.176	1968.022	2157.987	2570.175	2480.265	2509.859	2492.223	2522.099	2834.789	
karuk-2010-07-23-ag-vs-4_36.mat	"SH"	2800.000	3010.000	147.158	147.158	147.158	147.158	147.158	147.158	1660.385	1920.595	1924.816	1673.853	1789.840	1000.156	2556.625	2680.936	2597.482	2552.685	2630.094	2313.726	3433.934	3389.936	3525.493	3466.080	3438.518	3351.447	
karuk-2010-07-23-ag-vs-4_36.mat	"EY1"	3010.000	3150.000	456.946	456.946	456.946	456.235	457.469	457.469	441.704	414.853	427.878	448.095	428.915	487.125	1915.958	1904.089	1936.979	1929.141	1915.050	1897.890	2832.304	2826.405	3122.133	2804.780	2762.692	2666.510	
karuk-2010-07-23-ag-vs-4_36.mat	"SH"	3150.000	3270.000	486.816	486.816	486.816	486.816	492.611	482.594	1288.007	1043.449	1356.923	1833.744	1182.753	978.363	2301.612	2170.932	2020.514	2535.034	2393.199	2393.324	3252.094	3302.964	3122.279	3301.399	3262.154	3259.125	
karuk-2010-07-23-ag-vs-4_36.mat	"ufi"	1001.689	1264.640	177.671	177.671	177.671	187.318	175.165	177.308	727.925	1001.539	1051.565	866.292	364.960	361.926	1648.044	1633.639	1638.207	1697.603	1462.254	1796.559	2637.865	2609.007	2676.012	2835.250	2464.077	2603.401	
karuk-2010-07-23-ag-vs-4_36.mat	"UH0"	1001.689	1011.716	0	0	0	0	0	0	609.843	558.603	554.008	543.505	591.238	756.339	1651.458	1644.983	1632.843	1639.039	1654.981	1675.910	2711.548	2891.148	2755.376	2662.808	2635.294	2592.736	
karuk-2010-07-23-ag-vs-4_36.mat	"F"	1011.716	1144.960	188.715	188.715	188.715	188.715	188.715	188.715	1079.281	1073.222	1117.429	1058.837	1017.184	1124.225	1706.952	1708.876	1614.334	1645.359	1521.924	2026.478	2739.871	2591.534	2772.406	2620.099	2404.816	3291.406	
karuk-2010-07-23-ag-vs-4_36.mat	"IH0"	1144.960	1264.640	177.483	184.284	172.242	175.752	176.703	178.133	354.629	309.098	362.667	384.562	368.303	350.755	1589.979	1290.414	1351.408	1711.198	1804.425	1792.218	2527.370	2571.514	2405.594	2416.008	2488.208	2747.297	
karuk-2010-07-23-ag-vs-4_37.mat	"iimkun"	390.000	920.000	207.140	228.735	201.473	205.645	215.482	195.379	416.503	500.724	413.262	366.134	481.524	320.650	1644.013	2138.602	2028.653	1097.936	1597.067	1350.601	2754.527	3043.998	2888.664	2590.898	2494.431	2751.155	
karuk-2010-07-23-ag-vs-4_37.mat	"papufichqiish"	920.000	1820.000	179.091	194.039	187.629	212.996	157.925	128.719	607.719	407.079	772.983	559.423	535.486	762.116	1769.352	1140.725	1682.601	1695.536	2111.403	2215.193	2794.542	2580.392	2698.492	2691.583	2863.505	3136.753	
karuk-2010-07-23-ag-vs-4_37.mat	"kumnisheesh"	1820.000	2540.000	177.254	188.165	178.225	169.564	169.776	201.074	689.638	545.555	348.738	350.541	1060.465	1144.180	1626.579	1577.793	809.651	1239.341	2271.169	2233.614	2905.289	2809.984	2529.900	2643.830	3213.982	3325.296	
karuk-2010-07-23-ag-vs-4_37.mat	"sil"	0.000	390.000	0	0	0	0	0	0	960.359	844.242	1065.873	943.083	985.320	918.993	2122.718	2281.252	2246.633	2057.706	2017.200	2041.506	3297.420	3260.012	3416.525	3285.122	3338.992	3164.634	
karuk-2010-07-23-ag-vs-4_37.mat	"IY1"	390.000	580.000	212.444	212.444	254.390	201.023	200.057	200.219	467.997	691.631	353.653	446.799	429.880	413.866	2121.543	2138.093	2134.348	2138.620	2102.150	2094.364	3017.189	3094.900	3033.995	2988.586	3051.378	2918.130	
karuk-2010-07-23-ag-vs-4_37.mat	"M"	580.000	670.000	207.985	205.453	210.507	210.023	207.789	206.329	286.284	379.218	275.662	265.694	257.876	255.511	1017.078	2022.594	839.138	589.738	618.097	1034.507	2466.783	2584.789	2405.705	2332.066	2374.808	2705.599	
karuk-2010-07-23-ag-vs-4_37.mat	"K"	670.000	760.000	203.992	202.095	198.115	202.697	199.230	239.206	536.951	289.837	791.929	479.069	717.057	419.500	1775.771	1516.400	1915.344	1780.782	1842.216	1826.219	2618.488	3049.233	2751.530	2485.180	2045.360	2725.309	
karuk-2010-07-23-ag-vs-4_37.mat	"UH0"	760.000	850.000	211.339	235.350	214.759	205.017	201.165	199.728	403.696	451.470	507.428	353.325	371.164	335.830	1382.137	1687.806	1371.769	1108.294	1291.816	1430.980	2642.902	2575.781	2494.911	2604.784	2728.950	2759.576	
karuk-2010-07-23-ag-vs-4_37.mat	"N"	850.000	920.000	192.779	196.326	194.643	193.487	191.281	188.198	303.799	404.935	384.369	260.786	250.491	220.664	1348.546	1512.783	1389.294	1275.983	1191.445	1356.808	2754.669	2759.083	2717.661	2733.354	2743.140	2813.943	
karuk-2010-07-23-ag-vs-4_37.mat	"P"	920.000	980.000	192.941	184.403	189.294	191.163	188.960	209.911	363.562	267.518	348.302	515.986	396.237	298.249	1390.155	1390.438	1416.381	1529.495	1544.092	1100.973	2719.823	2803.402	2811.830	2774.855	2673.967	2543.052	
karuk-2010-07-23-ag-vs-4_37.mat	"AH0"	980.000	1060.000	198.640	223.316	200.760	194.249	189.194	185.134	460.204	453.200	510.949	510.610	483.775	349.341	994.735	1046.305	1062.818	1038.817	926.823	900.296	2359.593	2456.325	2238.482	2358.033	2323.713	2401.622	
karuk-2010-07-23-ag-vs-4_37.mat	"P"	1060.000	1146.014	187.381	186.706	187.985	186.097	187.932	188.371	429.334	281.458	415.982	481.549	473.142	496.065	1147.546	1036.122	1048.934	1058.215	1062.059	1515.977	2723.888	2796.923	2794.893	2770.751	2641.172	2607.122	
karuk-2010-07-23-ag-vs-4_37.mat	"UH0"	1146.014	1187.570	187.773	187.773	187.773	187.773	187.773	187.773	625.215	523.629	587.481	624.470	575.660	783.483	1945.846	1856.273	1970.272	2069.456	1890.568	1950.014	2986.656	3073.064	2857.458	2949.274	2974.407	3075.901	
karuk-2010-07-23-ag-vs-4_37.mat	"F"	1187.570	1329.948	0	0	0	0	0	0	999.140	997.348	966.681	985.706	1000.878	1044.734	1842.817	1783.662	1854.316	1762.096	1872.375	1937.547	2662.312	2507.516	2690.504	2558.593	2590.297	2936.770	
karuk-2010-07-23-ag-vs-4_37.mat	"IH0"	1329.948	1458.192	213.107	229.098	213.936	211.594	207.653	203.130	376.519	354.031	411.376	407.325	319.562	394.444	1594.797	988.654	1398.544	1799.537	1920.833	1882.158	2651.512	2476.250	2443.052	2267.682	2887.570	3196.759	
karuk-2010-07-23-ag-vs-4_37.mat	"CH"	1458.192	1520.000	205.878	205.712	204.979	208.841	208.841	208.841	416.898	364.080	419.270	442.575	434.626	431.625	2007.177	1982.428	1967.161	1999.300	1962.443	2118.191	2779.469	2647.933	2394.797	2734.158	3018.923	3107.016	
karuk-2010-07-23-ag-vs-4_37.mat	"T"	1520.000	1570.000	232.157	232.157	232.157	232.157	232.157	232.157	939.381	445.911	685.912	2041.875	1312.727	294.468	2330.079	2167.071	2113.922	2774.684	2516.488	2096.156	3501.995	3085.124	3192.595	4449.861	3945.365	2923.137	
karuk-2010-07-23-ag-vs-4_37.mat	"IY1"	1570.000	1710.000	126.541	184.002	106.430	77.923	113.837	149.549	353.910	343.076	339.564	336.539	365.337	384.356	2017.197	1986.877	2095.640	2041.000	1964.404	1994.584	2577.079	2455.456	2469.811	2554.286	2498.270	2895.030	
karuk-2010-07-23-ag-vs-4_37.mat	"SH"	1710.000	1820.000	145.082	143.995	146.816	146.816	146.816	146.816	1011.354	269.674	929.940	1188.113	1751.952	957.096	2357.542	1996.738	2515.393	2605.214	2949.752	1749.506	3437.508	3172.685	3714.517	3620.339	3602.470	3085.958	
karuk-2010-07-23-ag-vs-4_37.mat	"K"	1820.000	1900.000	0	0	0	0	0	0	628.369	555.332	343.939	344.747	905.228	985.684	1776.719	1766.491	1760.310	1747.105	1860.380	1749.130	2963.679	3047.690	3079.578	3009.135	3244.561	2467.814	
karuk-2010-07-23-ag-vs-4_37.mat	"UH0"	1900.000	1960.000	189.634	189.634	210.224	196.213	182.466	173.310	451.382	840.941	301.809	359.704	357.771	358.657	1354.373	1645.217	1612.004	1359.998	1125.949	1028.282	2617.956	2289.278	2982.905	2870.682	2485.807	2447.197	
karuk-2010-07-23-ag-vs-4_37.mat	"M"	1960.000	2180.000	176.082	173.020	178.731	181.930	176.590	170.310	349.598	361.425	362.684	321.432	349.419	353.065	907.132	915.181	801.919	732.276	958.310	1123.640	2571.130	2528.316	2480.599	2569.751	2602.056	2680.456	
karuk-2010-07-23-ag-vs-4_37.mat	"N"	2180.000	2240.000	166.279	167.281	165.606	165.016	165.516	167.777	330.179	328.824	320.994	315.817	309.085	372.098	1310.999	1173.019	1276.941	1225.309	1257.056	1621.645	2627.945	2647.352	2619.379	2624.223	2611.362	2635.624	
